Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Event_id,Species,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated,dis,Cases__str,Deaths__str,Killed and disposed of__str,New outbreaks__str,Slaughtered__str,Susceptible__str,Vaccinated__str,Outbreaks,Killed_disposed,rowtype,Semester_half,AdminDiv_raw,State_Clean,Geo_cleaning_action,AdminDiv
2016,Jan-Jun 2016,Africa,Nigeria,Adamawa,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,28900.0,Animal,3380.0,25520,0.0,3380.0,,HPAI,3380,3380,25520,-,0,28900,-,,25520.0,animal_record,Jan-Jun,Adamawa,Adamawa,Unchanged (already a state-level value),Adamawa
2016,Jan-Jun 2016,Africa,Nigeria,Bauchi,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,4,,-,,-,,,,HPAI,-,-,-,4,-,-,-,4.0,,outbreak_row_BOTH,Jan-Jun,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2016,Jan-Jun 2016,Africa,Nigeria,Bauchi,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,76411.0,Animal,4283.0,72128,0.0,4283.0,,HPAI,4283,4283,72128,-,0,76411,-,,72128.0,animal_record,Jan-Jun,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2016,Jan-Jun 2016,Africa,Nigeria,Bayelsa,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Bayelsa,Bayelsa,Unchanged (already a state-level value),Bayelsa
2016,Jan-Jun 2016,Africa,Nigeria,Bayelsa,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,3000.0,Animal,850.0,2150,0.0,850.0,,HPAI,850,850,2150,-,0,3000,-,,2150.0,animal_record,Jan-Jun,Bayelsa,Bayelsa,Unchanged (already a state-level value),Bayelsa
2016,Jan-Jun 2016,Africa,Nigeria,Benue,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Benue,Benue,Unchanged (already a state-level value),Benue
2016,Jan-Jun 2016,Africa,Nigeria,Benue,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,350.0,Animal,148.0,202,0.0,148.0,,HPAI,148,148,202,-,0,350,-,,202.0,animal_record,Jan-Jun,Benue,Benue,Unchanged (already a state-level value),Benue
2016,Jan-Jun 2016,Africa,Nigeria,Delta,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Delta,Delta,Unchanged (already a state-level value),Delta
2016,Jan-Jun 2016,Africa,Nigeria,Delta,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,1609.0,Animal,402.0,1207,0.0,402.0,,HPAI,402,402,1207,-,0,1609,-,,1207.0,animal_record,Jan-Jun,Delta,Delta,Unchanged (already a state-level value),Delta
2016,Jan-Jun 2016,Africa,Nigeria,Ebonyi,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,2,,-,,-,,,,HPAI,-,-,-,2,-,-,-,2.0,,outbreak_row_BOTH,Jan-Jun,Ebonyi,Ebonyi,Unchanged (already a state-level value),Ebonyi
2016,Jan-Jun 2016,Africa,Nigeria,Ebonyi,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,2200.0,Animal,270.0,1930,0.0,270.0,,HPAI,270,270,1930,-,0,2200,-,,1930.0,animal_record,Jan-Jun,Ebonyi,Ebonyi,Unchanged (already a state-level value),Ebonyi
2016,Jan-Jun 2016,Africa,Nigeria,Edo,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,7,,-,,-,,,,HPAI,-,-,-,7,-,-,-,7.0,,outbreak_row_BOTH,Jan-Jun,Edo,Edo,Unchanged (already a state-level value),Edo
2016,Jan-Jun 2016,Africa,Nigeria,Edo,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,36600.0,Animal,4134.0,32466,0.0,4134.0,,HPAI,4134,4134,32466,-,0,36600,-,,32466.0,animal_record,Jan-Jun,Edo,Edo,Unchanged (already a state-level value),Edo
2016,Jan-Jun 2016,Africa,Nigeria,Enugu,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,2,,-,,-,,,,HPAI,-,-,-,2,-,-,-,2.0,,outbreak_row_BOTH,Jan-Jun,Enugu,Enugu,Unchanged (already a state-level value),Enugu
2016,Jan-Jun 2016,Africa,Nigeria,Enugu,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,5000.0,Animal,2385.0,2615,0.0,2385.0,,HPAI,2385,2385,2615,-,0,5000,-,,2615.0,animal_record,Jan-Jun,Enugu,Enugu,Unchanged (already a state-level value),Enugu
2016,Jan-Jun 2016,Africa,Nigeria,Federal Capital Territory,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,15,,-,,-,,,,HPAI,-,-,-,15,-,-,-,15.0,,outbreak_row_BOTH,Jan-Jun,Federal Capital Territory,Federal Capital Territory,Unchanged (already a state-level value),Federal Capital Territory
2016,Jan-Jun 2016,Africa,Nigeria,Federal Capital Territory,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,377199.0,Animal,59797.0,317402,0.0,59797.0,,HPAI,59797,59797,317402,-,0,377199,-,,317402.0,animal_record,Jan-Jun,Federal Capital Territory,Federal Capital Territory,Unchanged (already a state-level value),Federal Capital Territory
2016,Jan-Jun 2016,Africa,Nigeria,Jigawa,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,2,,-,,-,,,,HPAI,-,-,-,2,-,-,-,2.0,,outbreak_row_BOTH,Jan-Jun,Jigawa,Jigawa,Unchanged (already a state-level value),Jigawa
2016,Jan-Jun 2016,Africa,Nigeria,Jigawa,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,8105.0,Animal,1550.0,6555,0.0,1550.0,,HPAI,1550,1550,6555,-,0,8105,-,,6555.0,animal_record,Jan-Jun,Jigawa,Jigawa,Unchanged (already a state-level value),Jigawa
2016,Jan-Jun 2016,Africa,Nigeria,Kaduna,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,12,,-,,-,,,,HPAI,-,-,-,12,-,-,-,12.0,,outbreak_row_BOTH,Jan-Jun,Kaduna,Kaduna,Unchanged (already a state-level value),Kaduna
2016,Jan-Jun 2016,Africa,Nigeria,Kaduna,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,144730.0,Animal,17156.0,127574,0.0,17156.0,,HPAI,17156,17156,127574,-,0,144730,-,,127574.0,animal_record,Jan-Jun,Kaduna,Kaduna,Unchanged (already a state-level value),Kaduna
2016,Jan-Jun 2016,Africa,Nigeria,Kano,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,91,,-,,-,,,,HPAI,-,-,-,91,-,-,-,91.0,,outbreak_row_BOTH,Jan-Jun,Kano,Kano,Unchanged (already a state-level value),Kano
2016,Jan-Jun 2016,Africa,Nigeria,Kano,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,472888.0,Animal,8226.0,464211,0.0,8226.0,,HPAI,8226,8226,464211,-,0,472888,-,,464211.0,animal_record,Jan-Jun,Kano,Kano,Unchanged (already a state-level value),Kano
2016,Jan-Jun 2016,Africa,Nigeria,Katsina,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,5,,-,,-,,,,HPAI,-,-,-,5,-,-,-,5.0,,outbreak_row_BOTH,Jan-Jun,Katsina,Katsina,Unchanged (already a state-level value),Katsina
2016,Jan-Jun 2016,Africa,Nigeria,Katsina,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,114506.0,Animal,3358.0,110948,0.0,3358.0,,HPAI,3358,3358,110948,-,0,114506,-,,110948.0,animal_record,Jan-Jun,Katsina,Katsina,Unchanged (already a state-level value),Katsina
2016,Jan-Jun 2016,Africa,Nigeria,Kebbi,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Kebbi,Kebbi,Unchanged (already a state-level value),Kebbi
2016,Jan-Jun 2016,Africa,Nigeria,Kebbi,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,1500.0,Animal,600.0,900,0.0,600.0,,HPAI,600,600,900,-,0,1500,-,,900.0,animal_record,Jan-Jun,Kebbi,Kebbi,Unchanged (already a state-level value),Kebbi
2016,Jan-Jun 2016,Africa,Nigeria,Lagos,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Lagos,Lagos,Unchanged (already a state-level value),Lagos
2016,Jan-Jun 2016,Africa,Nigeria,Lagos,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,4000.0,Animal,1355.0,2645,0.0,1355.0,,HPAI,1355,1355,2645,-,0,4000,-,,2645.0,animal_record,Jan-Jun,Lagos,Lagos,Unchanged (already a state-level value),Lagos
2016,Jan-Jun 2016,Africa,Nigeria,Nasarawa,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Nasarawa,Nasarawa,Unchanged (already a state-level value),Nasarawa
2016,Jan-Jun 2016,Africa,Nigeria,Nasarawa,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,10500.0,Animal,1635.0,8865,0.0,1635.0,,HPAI,1635,1635,8865,-,0,10500,-,,8865.0,animal_record,Jan-Jun,Nasarawa,Nasarawa,Unchanged (already a state-level value),Nasarawa
2016,Jan-Jun 2016,Africa,Nigeria,Plateau,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,55,,-,,-,,,,HPAI,-,-,-,55,-,-,-,55.0,,outbreak_row_BOTH,Jan-Jun,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2016,Jan-Jun 2016,Africa,Nigeria,Plateau,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,220151.0,Animal,11960.0,208191,0.0,11960.0,,HPAI,11960,11960,208191,-,0,220151,-,,208191.0,animal_record,Jan-Jun,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2016,Jan-Jun 2016,Africa,Nigeria,Sokoto,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,2,,-,,-,,,,HPAI,-,-,-,2,-,-,-,2.0,,outbreak_row_BOTH,Jan-Jun,Sokoto,Sokoto,Unchanged (already a state-level value),Sokoto
2016,Jan-Jun 2016,Africa,Nigeria,Sokoto,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,12000.0,Animal,2270.0,9730,0.0,2270.0,,HPAI,2270,2270,9730,-,0,12000,-,,9730.0,animal_record,Jan-Jun,Sokoto,Sokoto,Unchanged (already a state-level value),Sokoto
2016,Jan-Jun 2016,Africa,Nigeria,Zamfara,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,3,,-,,-,,,,HPAI,-,-,-,3,-,-,-,3.0,,outbreak_row_BOTH,Jan-Jun,Zamfara,Zamfara,Unchanged (already a state-level value),Zamfara
2016,Jan-Jun 2016,Africa,Nigeria,Zamfara,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,38398.0,Animal,3948.0,34450,0.0,3948.0,,HPAI,3948,3948,34450,-,0,38398,-,,34450.0,animal_record,Jan-Jun,Zamfara,Zamfara,Unchanged (already a state-level value),Zamfara
2016,Jul-Dec 2016,Africa,Nigeria,Bauchi,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,2,,-,,-,,,,HPAI,-,-,-,2,-,-,-,2.0,,outbreak_row_BOTH,Jul-Dec,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2016,Jul-Dec 2016,Africa,Nigeria,Bauchi,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,10214.0,Animal,378.0,940,0.0,378.0,,HPAI,378,378,940,-,0,10214,-,,940.0,animal_record,Jul-Dec,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2016,Jul-Dec 2016,Africa,Nigeria,Delta,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jul-Dec,Delta,Delta,Unchanged (already a state-level value),Delta
2016,Jul-Dec 2016,Africa,Nigeria,Delta,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,100.0,Animal,90.0,10,0.0,90.0,,HPAI,90,90,10,-,0,100,-,,10.0,animal_record,Jul-Dec,Delta,Delta,Unchanged (already a state-level value),Delta
2016,Jul-Dec 2016,Africa,Nigeria,Federal Capital Territory,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jul-Dec,Federal Capital Territory,Federal Capital Territory,Unchanged (already a state-level value),Federal Capital Territory
2016,Jul-Dec 2016,Africa,Nigeria,Federal Capital Territory,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,100000.0,Animal,10000.0,90000,0.0,10000.0,,HPAI,10000,10000,90000,-,0,100000,-,,90000.0,animal_record,Jul-Dec,Federal Capital Territory,Federal Capital Territory,Unchanged (already a state-level value),Federal Capital Territory
2016,Jul-Dec 2016,Africa,Nigeria,Kano,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1;H5N8,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jul-Dec,Kano,Kano,Unchanged (already a state-level value),Kano
2016,Jul-Dec 2016,Africa,Nigeria,Kano,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1;H5N8,Domestic,-,Birds,-,-,431.0,Animal,33.0,398,0.0,33.0,,HPAI,33,33,398,-,0,431,-,,398.0,animal_record,Jul-Dec,Kano,Kano,Unchanged (already a state-level value),Kano
2016,Jul-Dec 2016,Africa,Nigeria,Kano,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N8,Domestic,-,Birds,-,-,,Animal,,-,,,,HPAI,-,-,-,-,-,-,-,,,animal_record,Jul-Dec,Kano,Kano,Unchanged (already a state-level value),Kano
2016,Jul-Dec 2016,Africa,Nigeria,Lagos,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jul-Dec,Lagos,Lagos,Unchanged (already a state-level value),Lagos
2016,Jul-Dec 2016,Africa,Nigeria,Lagos,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,250.0,Animal,55.0,195,0.0,55.0,,HPAI,55,55,195,-,0,250,-,,195.0,animal_record,Jul-Dec,Lagos,Lagos,Unchanged (already a state-level value),Lagos
2016,Jul-Dec 2016,Africa,Nigeria,Oyo,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jul-Dec,Oyo,Oyo,Unchanged (already a state-level value),Oyo
2016,Jul-Dec 2016,Africa,Nigeria,Oyo,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,1647.0,Animal,886.0,0,0.0,886.0,,HPAI,886,886,0,-,0,1647,-,,0.0,animal_record,Jul-Dec,Oyo,Oyo,Unchanged (already a state-level value),Oyo
2016,Jul-Dec 2016,Africa,Nigeria,Rivers,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,3,,-,,-,,,,HPAI,-,-,-,3,-,-,-,3.0,,outbreak_row_BOTH,Jul-Dec,Rivers,Rivers,Unchanged (already a state-level value),Rivers
2016,Jul-Dec 2016,Africa,Nigeria,Rivers,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,4800.0,Animal,1404.0,3396,0.0,1404.0,,HPAI,1404,1404,3396,-,0,4800,-,,3396.0,animal_record,Jul-Dec,Rivers,Rivers,Unchanged (already a state-level value),Rivers
2016,Jul-Dec 2016,Africa,Nigeria,Sokoto,Rabies virus (Inf. with),,Both animal categories,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jul-Dec,Sokoto,Sokoto,Unchanged (already a state-level value),Sokoto
2016,Jul-Dec 2016,Africa,Nigeria,Sokoto,Rabies virus (Inf. with),,Domestic,-,Dogs,-,-,5.0,Animal,1.0,0,0.0,1.0,0.0,Rabies,1,1,0,-,0,5,0,,0.0,animal_record,Jul-Dec,Sokoto,Sokoto,Unchanged (already a state-level value),Sokoto
2017,Jan-Jun 2017,Africa,Nigeria,Adamawa,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Adamawa,Adamawa,Unchanged (already a state-level value),Adamawa
2017,Jan-Jun 2017,Africa,Nigeria,Adamawa,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,200.0,Animal,50.0,150,0.0,50.0,,HPAI,50,50,150,-,0,200,-,,150.0,animal_record,Jan-Jun,Adamawa,Adamawa,Unchanged (already a state-level value),Adamawa
2017,Jan-Jun 2017,Africa,Nigeria,Bauchi,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,12,,-,,-,,,,HPAI,-,-,-,12,-,-,-,12.0,,outbreak_row_BOTH,Jan-Jun,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2017,Jan-Jun 2017,Africa,Nigeria,Bauchi,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,66665.0,Animal,13652.0,53013,0.0,13652.0,,HPAI,13652,13652,53013,-,0,66665,-,,53013.0,animal_record,Jan-Jun,Bauchi,Bauchi,Unchanged (already a state-level value),Bauchi
2017,Jan-Jun 2017,Africa,Nigeria,Edo,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Edo,Edo,Unchanged (already a state-level value),Edo
2017,Jan-Jun 2017,Africa,Nigeria,Edo,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,8100.0,Animal,10.0,0,0.0,10.0,,HPAI,10,10,0,-,0,8100,-,,0.0,animal_record,Jan-Jun,Edo,Edo,Unchanged (already a state-level value),Edo
2017,Jan-Jun 2017,Africa,Nigeria,Federal Capital Territory,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Federal Capital Territory,Federal Capital Territory,Unchanged (already a state-level value),Federal Capital Territory
2017,Jan-Jun 2017,Africa,Nigeria,Federal Capital Territory,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,130000.0,Animal,265.0,129735,0.0,265.0,,HPAI,265,265,129735,-,0,130000,-,,129735.0,animal_record,Jan-Jun,Federal Capital Territory,Federal Capital Territory,Unchanged (already a state-level value),Federal Capital Territory
2017,Jan-Jun 2017,Africa,Nigeria,Gombe,Trypanosomosis (tsetse-transmitted) (-2021),,Both animal categories,-,,-,1,,-,,-,,,,Trypanosomosis,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Gombe,Gombe,Unchanged (already a state-level value),Gombe
2017,Jan-Jun 2017,Africa,Nigeria,Gombe,Trypanosomosis (tsetse-transmitted) (-2021),,Domestic,-,Cattle,-,-,23.0,Animal,1.0,0,0.0,0.0,,Trypanosomosis,1,0,0,-,0,23,-,,0.0,animal_record,Jan-Jun,Gombe,Gombe,Unchanged (already a state-level value),Gombe
2017,Jan-Jun 2017,Africa,Nigeria,Kaduna,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,3,,-,,-,,,,HPAI,-,-,-,3,-,-,-,3.0,,outbreak_row_BOTH,Jan-Jun,Kaduna,Kaduna,Unchanged (already a state-level value),Kaduna
2017,Jan-Jun 2017,Africa,Nigeria,Kaduna,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,19700.0,Animal,2947.0,16753,0.0,2947.0,,HPAI,2947,2947,16753,-,0,19700,-,,16753.0,animal_record,Jan-Jun,Kaduna,Kaduna,Unchanged (already a state-level value),Kaduna
2017,Jan-Jun 2017,Africa,Nigeria,Kaduna,Rabies virus (Inf. with),,Both animal categories,-,,-,2,,-,,-,,,,Rabies,-,-,-,2,-,-,-,2.0,,outbreak_row_BOTH,Jan-Jun,Kaduna,Kaduna,Unchanged (already a state-level value),Kaduna
2017,Jan-Jun 2017,Africa,Nigeria,Kaduna,Rabies virus (Inf. with),,Domestic,-,Cattle,-,-,35.0,Animal,2.0,0,1.0,1.0,0.0,Rabies,2,1,0,-,1,35,0,,0.0,animal_record,Jan-Jun,Kaduna,Kaduna,Unchanged (already a state-level value),Kaduna
2017,Jan-Jun 2017,Africa,Nigeria,Kaduna,Rabies virus (Inf. with),,Domestic,-,Dogs,-,-,1.0,Animal,1.0,0,0.0,1.0,3000.0,Rabies,1,1,0,-,0,1,3000,,0.0,animal_record,Jan-Jun,Kaduna,Kaduna,Unchanged (already a state-level value),Kaduna
2017,Jan-Jun 2017,Africa,Nigeria,Kano,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Kano,Kano,Unchanged (already a state-level value),Kano
2017,Jan-Jun 2017,Africa,Nigeria,Kano,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,13000.0,Animal,800.0,1200,0.0,800.0,,HPAI,800,800,1200,-,0,13000,-,,1200.0,animal_record,Jan-Jun,Kano,Kano,Unchanged (already a state-level value),Kano
2017,Jan-Jun 2017,Africa,Nigeria,Kano,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N8,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Kano,Kano,Unchanged (already a state-level value),Kano
2017,Jan-Jun 2017,Africa,Nigeria,Kano,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N8,Domestic,-,Birds,-,-,4.0,Animal,4.0,0,0.0,0.0,,HPAI,4,0,0,-,0,4,-,,0.0,animal_record,Jan-Jun,Kano,Kano,Unchanged (already a state-level value),Kano
2017,Jan-Jun 2017,Africa,Nigeria,Katsina,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Katsina,Katsina,Unchanged (already a state-level value),Katsina
2017,Jan-Jun 2017,Africa,Nigeria,Katsina,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,3198.0,Animal,320.0,2878,0.0,320.0,,HPAI,320,320,2878,-,0,3198,-,,2878.0,animal_record,Jan-Jun,Katsina,Katsina,Unchanged (already a state-level value),Katsina
2017,Jan-Jun 2017,Africa,Nigeria,Nasarawa,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,1,,-,,-,,,,HPAI,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Nasarawa,Nasarawa,Unchanged (already a state-level value),Nasarawa
2017,Jan-Jun 2017,Africa,Nigeria,Nasarawa,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,3200.0,Animal,9.0,3191,0.0,9.0,,HPAI,9,9,3191,-,0,3200,-,,3191.0,animal_record,Jan-Jun,Nasarawa,Nasarawa,Unchanged (already a state-level value),Nasarawa
2017,Jan-Jun 2017,Africa,Nigeria,Plateau,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Both animal categories,-,,-,21,,-,,-,,,,HPAI,-,-,-,21,-,-,-,21.0,,outbreak_row_BOTH,Jan-Jun,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2017,Jan-Jun 2017,Africa,Nigeria,Plateau,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,70917.0,Animal,1497.0,67949,1490.0,1167.0,,HPAI,1497,1167,67949,-,1490,70917,-,,67949.0,animal_record,Jan-Jun,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2017,Jan-Jun 2017,Africa,Nigeria,Plateau,Rabies virus (Inf. with),,Both animal categories,-,,-,1,,-,,-,,,,Rabies,-,-,-,1,-,-,-,1.0,,outbreak_row_BOTH,Jan-Jun,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2017,Jan-Jun 2017,Africa,Nigeria,Plateau,Rabies virus (Inf. with),,Domestic,-,Dogs,-,-,1.0,Animal,1.0,0,0.0,1.0,0.0,Rabies,1,1,0,-,0,1,0,,0.0,animal_record,Jan-Jun,Plateau,Plateau,Unchanged (already a state-level value),Plateau
2017,Jan-Jun 2017,Africa,Nigeria,Rivers,High pathogenicity avian influenza viruses (Inf. with) (poultry),H5N1,Domestic,-,Birds,-,-,,Animal,,-,,,,HPAI,-,-,-,-,-,-,-,,,animal_record,Jan-Jun,Rivers,Rivers,Unchanged (already a state-level value),Rivers
