block_id,year,semester,disease,serotype,geo_level,location_raw,location_std,header_animal_category,new_outbreaks
2022|Jan-Jun 2022|Ekiti|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Ekiti,Ekiti,Both animal categories,2.0
2022|Jan-Jun 2022|Federal Capital Territory|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Federal Capital Territory,Federal Capital Territory,Domestic,6.0
2022|Jan-Jun 2022|Gombe|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Gombe,Gombe,Domestic,6.0
2022|Jan-Jun 2022|Gombe|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Gombe,Gombe,Both animal categories,1.0
2022|Jan-Jun 2022|Jigawa|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Jigawa,Jigawa,Domestic,1.0
2022|Jan-Jun 2022|Kaduna|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Kaduna,Kaduna,Domestic,7.0
2022|Jan-Jun 2022|Kaduna|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Kaduna,Kaduna,Both animal categories,2.0
2022|Jan-Jun 2022|Kano|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Kano,Kano,Domestic,37.0
2022|Jan-Jun 2022|Kano|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Kano,Kano,Both animal categories,11.0
2022|Jan-Jun 2022|Katsina|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Katsina,Katsina,Domestic,8.0
2022|Jan-Jun 2022|Kebbi|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Kebbi,Kebbi,Domestic,2.0
2022|Jan-Jun 2022|Kogi|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Kogi,Kogi,Domestic,1.0
2022|Jan-Jun 2022|Nassarawa|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Nassarawa,Nasarawa,Domestic,7.0
2022|Jan-Jun 2022|Nassarawa|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Nassarawa,Nasarawa,Both animal categories,2.0
2022|Jan-Jun 2022|Niger|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Niger,Niger,Domestic,3.0
2022|Jan-Jun 2022|Niger|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Niger,Niger,Both animal categories,2.0
2022|Jan-Jun 2022|Ogun|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Ogun,Ogun,Domestic,1.0
2022|Jan-Jun 2022|Osun|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Osun,Osun,Both animal categories,1.0
2022|Jan-Jun 2022|Oyo|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Oyo,Oyo,Domestic,1.0
2022|Jan-Jun 2022|Plateau|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Plateau,Plateau,Domestic,17.0
2022|Jan-Jun 2022|Plateau|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Plateau,Plateau,Both animal categories,37.0
2022|Jan-Jun 2022|Zamfara|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Zamfara,Zamfara,Domestic,2.0
2022|Jul-Dec 2022|Akwa Ibom|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Akwa Ibom,Akwa Ibom,Both animal categories,8.0
2022|Jul-Dec 2022|Bauchi|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Bauchi,Bauchi,Both animal categories,8.0
2022|Jul-Dec 2022|Bayelsa|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Bayelsa,Bayelsa,Domestic,2.0
2022|Jul-Dec 2022|Benue|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Benue,Benue,Both animal categories,1.0
2022|Jul-Dec 2022|Cross River|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Cross River,Cross River,Both animal categories,2.0
2022|Jul-Dec 2022|Delta|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Delta,Delta,Domestic,13.0
2022|Jul-Dec 2022|Delta|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Delta,Delta,Both animal categories,2.0
2022|Jul-Dec 2022|Ebonyi|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Ebonyi,Ebonyi,Both animal categories,5.0
2022|Jul-Dec 2022|Ekiti|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Ekiti,Ekiti,Both animal categories,1.0
2022|Jul-Dec 2022|Enugu|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Enugu,Enugu,Both animal categories,1.0
2022|Jul-Dec 2022|Gombe|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Gombe,Gombe,Both animal categories,3.0
2022|Jul-Dec 2022|Kaduna|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Kaduna,Kaduna,Both animal categories,2.0
2022|Jul-Dec 2022|Kano|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Kano,Kano,Both animal categories,2.0
2022|Jul-Dec 2022|Lagos|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Lagos,Lagos,Domestic,8.0
2022|Jul-Dec 2022|Niger|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Niger,Niger,Domestic,1.0
2022|Jul-Dec 2022|Ogun|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Ogun,Ogun,Domestic,2.0
2022|Jul-Dec 2022|Ogun|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Ogun,Ogun,Both animal categories,1.0
2022|Jul-Dec 2022|Osun|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Osun,Osun,Domestic,1.0
2022|Jul-Dec 2022|Oyo|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Oyo,Oyo,Domestic,1.0
2022|Jul-Dec 2022|Oyo|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Oyo,Oyo,Both animal categories,1.0
2022|Jul-Dec 2022|Plateau|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Plateau,Plateau,Domestic,1.0
2022|Jul-Dec 2022|Plateau|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Plateau,Plateau,Both animal categories,73.0
2022|Jul-Dec 2022|Rivers|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Rivers,Rivers,Domestic,1.0
2022|Jul-Dec 2022|Sokoto|HPAI|H5N1,2022,Jul-Dec 2022,HPAI,H5N1,state,Sokoto,Sokoto,Domestic,1.0
2022|Jul-Dec 2022|Yobe|Rabies|RABV,2022,Jul-Dec 2022,Rabies,RABV,state,Yobe,Yobe,Both animal categories,1.0
2023|Jan-Jun 2023|Bauchi|HPAI|H5N1,2023,Jan-Jun 2023,HPAI,H5N1,state,Bauchi,Bauchi,Domestic,1.0
2023|Jan-Jun 2023|Bauchi|Rabies|RABV,2023,Jan-Jun 2023,Rabies,RABV,state,Bauchi,Bauchi,Both animal categories,7.0
2023|Jan-Jun 2023|Ekiti|HPAI|H5N1,2023,Jan-Jun 2023,HPAI,H5N1,state,Ekiti,Ekiti,Domestic,1.0
2023|Jan-Jun 2023|Gombe|Rabies|RABV,2023,Jan-Jun 2023,Rabies,RABV,state,Gombe,Gombe,Both animal categories,7.0
2023|Jan-Jun 2023|Imo|HPAI|H5N1,2023,Jan-Jun 2023,HPAI,H5N1,state,Imo,Imo,Domestic,1.0
2023|Jan-Jun 2023|Kaduna|Rabies|RABV,2023,Jan-Jun 2023,Rabies,RABV,state,Kaduna,Kaduna,Both animal categories,3.0
2023|Jan-Jun 2023|Kano|HPAI|H5N1,2023,Jan-Jun 2023,HPAI,H5N1,state,Kano,Kano,Domestic,10.0
2023|Jan-Jun 2023|Kano|Rabies|RABV,2023,Jan-Jun 2023,Rabies,RABV,state,Kano,Kano,Both animal categories,4.0
2023|Jan-Jun 2023|Katsina|HPAI|H5N1,2023,Jan-Jun 2023,HPAI,H5N1,state,Katsina,Katsina,Domestic,2.0
2023|Jan-Jun 2023|Ogun|Rabies|RABV,2023,Jan-Jun 2023,Rabies,RABV,state,Ogun,Ogun,Both animal categories,1.0
2023|Jan-Jun 2023|Plateau|HPAI|H5N1,2023,Jan-Jun 2023,HPAI,H5N1,state,Plateau,Plateau,Domestic,1.0
2023|Jan-Jun 2023|Plateau|Rabies|RABV,2023,Jan-Jun 2023,Rabies,RABV,state,Plateau,Plateau,Both animal categories,21.0
2023|Jan-Jun 2023|Rivers|HPAI|H5N1,2023,Jan-Jun 2023,HPAI,H5N1,state,Rivers,Rivers,Domestic,1.0
2023|Jul-Dec 2023|Bauchi|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Bauchi,Bauchi,Both animal categories,17.0
2023|Jul-Dec 2023|Cross River|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Cross River,Cross River,Both animal categories,4.0
2023|Jul-Dec 2023|Delta|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Delta,Delta,Both animal categories,5.0
2023|Jul-Dec 2023|Ebonyi|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Ebonyi,Ebonyi,Both animal categories,2.0
2023|Jul-Dec 2023|Ekiti|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Ekiti,Ekiti,Both animal categories,2.0
2023|Jul-Dec 2023|Federal Capital Territory|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Federal Capital Territory,Federal Capital Territory,Both animal categories,1.0
2023|Jul-Dec 2023|Gombe|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Gombe,Gombe,Both animal categories,9.0
2023|Jul-Dec 2023|Jigawa|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Jigawa,Jigawa,Both animal categories,1.0
2023|Jul-Dec 2023|Kaduna|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Kaduna,Kaduna,Both animal categories,7.0
2023|Jul-Dec 2023|Kano|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Kano,Kano,Both animal categories,14.0
2023|Jul-Dec 2023|Kebbi|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Kebbi,Kebbi,Both animal categories,1.0
2023|Jul-Dec 2023|Kogi|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Kogi,Kogi,Both animal categories,1.0
2023|Jul-Dec 2023|Lagos|HPAI|H5N1,2023,Jul-Dec 2023,HPAI,H5N1,state,Lagos,Lagos,Domestic,1.0
2023|Jul-Dec 2023|Niger|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Niger,Niger,Both animal categories,1.0
2023|Jul-Dec 2023|Ogun|HPAI|H5N1,2023,Jul-Dec 2023,HPAI,H5N1,state,Ogun,Ogun,Domestic,1.0
2023|Jul-Dec 2023|Ondo|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Ondo,Ondo,Both animal categories,1.0
2023|Jul-Dec 2023|Plateau|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Plateau,Plateau,Both animal categories,38.0
2023|Jul-Dec 2023|Yobe|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Yobe,Yobe,Both animal categories,1.0
2023|Jul-Dec 2023|Zamfara|Rabies|RABV,2023,Jul-Dec 2023,Rabies,RABV,state,Zamfara,Zamfara,Both animal categories,2.0
