block_id,year,semester,disease,serotype,geo_level,location_raw,location_std,animal_category,species,measuring_units,susceptible,cases,killed_disposed,slaughtered,deaths,vaccinated,all_counts_missing
2019|Jul-Dec 2019|Katsina|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Katsina,Katsina,Domestic,Dogs,Animal,1.0,1.0,0.0,0.0,1.0,0.0,False
2019|Jul-Dec 2019|Kebbi|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Kebbi,Kebbi,Domestic,Dogs,Animal,250.0,1.0,0.0,0.0,1.0,1.0,False
2019|Jul-Dec 2019|Kebbi|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Kebbi,Kebbi,Domestic,Cats,Animal,70.0,1.0,0.0,0.0,1.0,0.0,False
2019|Jul-Dec 2019|Kebbi|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Kebbi,Kebbi,Wild,Crab-eating macaque,Animal,1.0,1.0,1.0,0.0,0.0,,False
2019|Jul-Dec 2019|Kwara|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Kwara,Kwara,Domestic,Dogs,Animal,,1.0,1.0,0.0,0.0,0.0,False
2019|Jul-Dec 2019|Niger|Trypanosomosis|,2019,Jul-Dec 2019,Trypanosomosis,,state,Niger,Niger,Domestic,Cattle,Animal,177.0,19.0,0.0,0.0,0.0,0.0,False
2019|Jul-Dec 2019|Ondo|Trypanosomosis|,2019,Jul-Dec 2019,Trypanosomosis,,state,Ondo,Ondo,Domestic,Cattle,Animal,1350.0,2.0,0.0,0.0,0.0,,False
2019|Jul-Dec 2019|Osun|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Osun,Osun,Domestic,Dogs,Animal,2.0,2.0,0.0,0.0,2.0,0.0,False
2019|Jul-Dec 2019|Plateau|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Plateau,Plateau,Domestic,Dogs,Animal,14.0,14.0,0.0,2.0,12.0,0.0,False
2019|Jul-Dec 2019|Sokoto|HPAI|H5N6,2019,Jul-Dec 2019,HPAI,H5N6,state,Sokoto,Sokoto,Domestic,Birds,Animal,,,,,,,True
2019|Jul-Dec 2019|Yobe|Rabies|,2019,Jul-Dec 2019,Rabies,,state,Yobe,Yobe,Domestic,Dogs,Animal,,2.0,0.0,0.0,2.0,0.0,False
2020|Jan-Jun 2020|Anambra|Trypanosomosis|,2020,Jan-Jun 2020,Trypanosomosis,,state,Anambra,Anambra,Domestic,Cattle,Animal,30.0,2.0,0.0,0.0,0.0,0.0,False
2020|Jan-Jun 2020|Bauchi|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Bauchi,Bauchi,Domestic,Dogs,Animal,122.0,4.0,2.0,0.0,2.0,0.0,False
2020|Jan-Jun 2020|Bayelsa|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Bayelsa,Bayelsa,Domestic,Dogs,Animal,3.0,2.0,0.0,0.0,1.0,0.0,False
2020|Jan-Jun 2020|Ebonyi|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Ebonyi,Ebonyi,Domestic,Dogs,Animal,47.0,1.0,0.0,0.0,1.0,0.0,False
2020|Jan-Jun 2020|Gombe|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Gombe,Gombe,Domestic,Dogs,Animal,40.0,1.0,0.0,0.0,1.0,0.0,False
2020|Jan-Jun 2020|Kaduna|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Kaduna,Kaduna,Domestic,Dogs,Animal,93.0,3.0,2.0,0.0,1.0,0.0,False
2020|Jan-Jun 2020|Kano|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Kano,Kano,Domestic,Dogs,Animal,213.0,5.0,1.0,0.0,4.0,0.0,False
2020|Jan-Jun 2020|Katsina|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Katsina,Katsina,Domestic,Dogs,Animal,93.0,3.0,2.0,0.0,1.0,0.0,False
2020|Jan-Jun 2020|Kebbi|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Kebbi,Kebbi,Domestic,Cattle,Animal,300.0,2.0,0.0,0.0,2.0,0.0,False
2020|Jan-Jun 2020|Kebbi|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Kebbi,Kebbi,Domestic,Dogs,Animal,20.0,1.0,0.0,0.0,1.0,0.0,False
2020|Jan-Jun 2020|Niger|Trypanosomosis|,2020,Jan-Jun 2020,Trypanosomosis,,state,Niger,Niger,Domestic,Cattle,Animal,30.0,12.0,0.0,0.0,0.0,0.0,False
2020|Jan-Jun 2020|Ogun|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Ogun,Ogun,Domestic,Dogs,Animal,21.0,1.0,0.0,0.0,1.0,0.0,False
2020|Jan-Jun 2020|Ondo|Trypanosomosis|,2020,Jan-Jun 2020,Trypanosomosis,,state,Ondo,Ondo,Domestic,Cattle,Animal,1100.0,2.0,0.0,0.0,0.0,0.0,False
2020|Jan-Jun 2020|Plateau|Rabies|RABV,2020,Jan-Jun 2020,Rabies,RABV,state,Plateau,Plateau,Domestic,Dogs,Animal,762.0,23.0,7.0,0.0,15.0,0.0,False
2020|Jan-Jun 2020|Zamfara|Trypanosomosis|,2020,Jan-Jun 2020,Trypanosomosis,,state,Zamfara,Zamfara,Domestic,Cattle,Animal,30.0,7.0,0.0,0.0,0.0,0.0,False
2020|Jul-Dec 2020|Akwa Ibom|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Akwa Ibom,Akwa Ibom,Domestic,Swine,Animal,35.0,3.0,2.0,0.0,1.0,0.0,False
2020|Jul-Dec 2020|Akwa Ibom|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Akwa Ibom,Akwa Ibom,Domestic,Dogs,Animal,24.0,3.0,0.0,0.0,3.0,0.0,False
2020|Jul-Dec 2020|Bauchi|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Bauchi,Bauchi,Domestic,Dogs,Animal,125.0,7.0,0.0,0.0,5.0,0.0,False
2020|Jul-Dec 2020|Bauchi|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Bauchi,Bauchi,Domestic,Cats,Animal,4.0,1.0,0.0,0.0,0.0,0.0,False
2020|Jul-Dec 2020|Benue|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Benue,Benue,Domestic,Dogs,Animal,13.0,1.0,1.0,0.0,0.0,0.0,False
2020|Jul-Dec 2020|Borno|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Borno,Borno,Domestic,Dogs,Animal,5.0,1.0,0.0,0.0,1.0,0.0,False
2020|Jul-Dec 2020|Gombe|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Gombe,Gombe,Domestic,Dogs,Animal,30.0,2.0,1.0,0.0,1.0,0.0,False
2020|Jul-Dec 2020|Gombe|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Gombe,Gombe,Domestic,Cats,Animal,3.0,1.0,1.0,0.0,0.0,0.0,False
2020|Jul-Dec 2020|Kaduna|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Kaduna,Kaduna,Domestic,Dogs,Animal,389.0,10.0,3.0,0.0,6.0,0.0,False
2020|Jul-Dec 2020|Kano|HPAI|H5N1,2020,Jul-Dec 2020,HPAI,H5N1,state,Kano,Kano,Domestic,Birds,Animal,63.0,,2.0,0.0,61.0,,False
2020|Jul-Dec 2020|Kano|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Kano,Kano,Domestic,Dogs,Animal,105.0,3.0,1.0,0.0,2.0,0.0,False
2020|Jul-Dec 2020|Katsina|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Katsina,Katsina,Domestic,Dogs,Animal,24.0,1.0,1.0,0.0,0.0,0.0,False
2020|Jul-Dec 2020|Kwara|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Kwara,Kwara,Domestic,Dogs,Animal,15.0,1.0,0.0,0.0,1.0,0.0,False
2020|Jul-Dec 2020|Niger|Trypanosomosis|,2020,Jul-Dec 2020,Trypanosomosis,,state,Niger,Niger,Domestic,Cattle,Animal,197.0,64.0,0.0,0.0,0.0,0.0,False
2020|Jul-Dec 2020|Niger|Trypanosomosis|,2020,Jul-Dec 2020,Trypanosomosis,,state,Niger,Niger,Domestic,Sheep,Animal,9.0,2.0,0.0,0.0,0.0,0.0,False
2020|Jul-Dec 2020|Oyo|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Oyo,Oyo,Domestic,Dogs,Animal,180.0,5.0,1.0,0.0,4.0,0.0,False
2020|Jul-Dec 2020|Plateau|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Plateau,Plateau,Domestic,Dogs,Animal,1195.0,28.0,9.0,0.0,20.0,0.0,False
2020|Jul-Dec 2020|Plateau|Rabies|RABV,2020,Jul-Dec 2020,Rabies,RABV,state,Plateau,Plateau,Domestic,Rabbits,Animal,20.0,1.0,0.0,0.0,1.0,0.0,False
2021|Jan-Jun 2021|Bauchi|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Bauchi,Bauchi,Domestic,Birds,Animal,46896.0,44850.0,43872.0,0.0,3024.0,0.0,False
2021|Jan-Jun 2021|Bauchi|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Bauchi,Bauchi,Domestic,Dogs,Animal,41.0,3.0,1.0,0.0,2.0,0.0,False
2021|Jan-Jun 2021|Bauchi|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Bauchi,Bauchi,Domestic,Sheep,Animal,5.0,1.0,1.0,0.0,,,False
2021|Jan-Jun 2021|Bayelsa|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Bayelsa,Bayelsa,Domestic,Birds,Animal,2200.0,2200.0,0.0,0.0,850.0,0.0,False
2021|Jan-Jun 2021|Bayelsa|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Bayelsa,Bayelsa,Domestic,Dogs,Animal,5.0,3.0,0.0,0.0,3.0,0.0,False
2021|Jan-Jun 2021|Benue|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Benue,Benue,Domestic,Dogs,Animal,24.0,2.0,2.0,0.0,0.0,0.0,False
2021|Jan-Jun 2021|Delta|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Delta,Delta,Domestic,Birds,Animal,82020.0,82020.0,0.0,0.0,34070.0,0.0,False
2021|Jan-Jun 2021|Delta|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Delta,Delta,Domestic,Dogs,Animal,16.0,1.0,1.0,0.0,0.0,0.0,False
2021|Jan-Jun 2021|Edo|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Edo,Edo,Domestic,Birds,Animal,2800.0,2800.0,1500.0,0.0,1300.0,0.0,False
2021|Jan-Jun 2021|Federal Capital Territory|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Federal Capital Territory,Federal Capital Territory,Domestic,Dogs,Animal,2.0,1.0,1.0,0.0,1.0,1.0,False
2021|Jan-Jun 2021|Gombe|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Gombe,Gombe,Domestic,Birds,Animal,2780.0,2780.0,596.0,0.0,2184.0,0.0,False
2021|Jan-Jun 2021|Gombe|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Gombe,Gombe,Domestic,Dogs,Animal,20.0,1.0,1.0,0.0,0.0,0.0,False
2021|Jan-Jun 2021|Jigawa|Trypanosomosis|,2021,Jan-Jun 2021,Trypanosomosis,,state,Jigawa,Jigawa,Domestic,Cattle,Animal,279.0,57.0,0.0,0.0,0.0,0.0,False
2021|Jan-Jun 2021|Kaduna|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Kaduna,Kaduna,Domestic,Birds,Animal,10505.0,3600.0,8469.0,0.0,2036.0,0.0,False
2021|Jan-Jun 2021|Kaduna|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Kaduna,Kaduna,Domestic,Dogs,Animal,23.0,11.0,1.0,0.0,10.0,0.0,False
2021|Jan-Jun 2021|Kano|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Kano,Kano,Domestic,Birds,Animal,226567.0,223160.0,212557.0,0.0,14010.0,0.0,False
2021|Jan-Jun 2021|Kano|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Kano,Kano,Domestic,Dogs,Animal,119.0,3.0,1.0,0.0,2.0,0.0,False
2021|Jan-Jun 2021|Kano|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Kano,Kano,Domestic,Cattle,Animal,1.0,1.0,,0.0,1.0,0.0,False
2021|Jan-Jun 2021|Kogi|Trypanosomosis|,2021,Jan-Jun 2021,Trypanosomosis,,state,Kogi,Kogi,Domestic,Cattle,Animal,5.0,2.0,0.0,0.0,0.0,0.0,False
2021|Jan-Jun 2021|Kwara|Trypanosomosis|,2021,Jan-Jun 2021,Trypanosomosis,,state,Kwara,Kwara,Domestic,Cattle,Animal,50.0,50.0,0.0,0.0,0.0,0.0,False
2021|Jan-Jun 2021|Lagos|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Lagos,Lagos,Domestic,Birds,Animal,12.0,12.0,8.0,0.0,4.0,0.0,False
2021|Jan-Jun 2021|Lagos|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Lagos,Lagos,Domestic,Dogs,Animal,5.0,3.0,2.0,0.0,1.0,0.0,False
2021|Jan-Jun 2021|Lagos|Trypanosomosis|,2021,Jan-Jun 2021,Trypanosomosis,,state,Lagos,Lagos,Domestic,Cattle,Animal,7.0,2.0,0.0,0.0,0.0,0.0,False
2021|Jan-Jun 2021|Nassarawa|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Nassarawa,Nasarawa,Domestic,Birds,Animal,7000.0,7000.0,4450.0,0.0,2550.0,0.0,False
2021|Jan-Jun 2021|Niger|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Niger,Niger,Domestic,Birds,Animal,1500.0,1500.0,698.0,0.0,802.0,0.0,False
2021|Jan-Jun 2021|Niger|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Niger,Niger,Domestic,Dogs,Animal,12.0,1.0,1.0,,0.0,0.0,False
2021|Jan-Jun 2021|Niger|Trypanosomosis|,2021,Jan-Jun 2021,Trypanosomosis,,state,Niger,Niger,Domestic,Cattle,Animal,47.0,23.0,0.0,0.0,1.0,0.0,False
2021|Jan-Jun 2021|Plateau|HPAI|H5N1,2021,Jan-Jun 2021,HPAI,H5N1,state,Plateau,Plateau,Domestic,Birds,Animal,104510.0,104510.0,87105.0,0.0,17405.0,0.0,False
2021|Jan-Jun 2021|Plateau|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Plateau,Plateau,Domestic,Dogs,Animal,1496.0,40.0,17.0,0.0,22.0,9.0,False
2021|Jan-Jun 2021|Plateau|Rabies|RABV,2021,Jan-Jun 2021,Rabies,RABV,state,Plateau,Plateau,Domestic,Cats,Animal,1.0,1.0,1.0,0.0,0.0,0.0,False
2021|Jul-Dec 2021|Abia|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Abia,Abia,Domestic,Birds,Animal,7500.0,7500.0,3200.0,0.0,4300.0,0.0,False
2021|Jul-Dec 2021|Akwa Ibom|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Akwa Ibom,Akwa Ibom,Domestic,Birds,Animal,4964.0,4964.0,1000.0,0.0,3964.0,0.0,False
2021|Jul-Dec 2021|Anambra|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Anambra,Anambra,Domestic,Birds,Animal,11500.0,11500.0,7700.0,0.0,3800.0,0.0,False
2021|Jul-Dec 2021|Anambra|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Anambra,Anambra,Domestic,Goats,Animal,10.0,10.0,0.0,0.0,6.0,0.0,False
2021|Jul-Dec 2021|Bauchi|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Bauchi,Bauchi,Domestic,Birds,Animal,32517.0,32517.0,29813.0,0.0,2704.0,0.0,False
2021|Jul-Dec 2021|Bauchi|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Bauchi,Bauchi,Domestic,Dogs,Animal,451.0,10.0,5.0,0.0,5.0,0.0,False
2021|Jul-Dec 2021|Bauchi|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Bauchi,Bauchi,Domestic,Cattle,Animal,331.0,167.0,0.0,9.0,15.0,0.0,False
2021|Jul-Dec 2021|Bayelsa|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Bayelsa,Bayelsa,Domestic,Birds,Animal,11300.0,11300.0,7060.0,0.0,4240.0,0.0,False
2021|Jul-Dec 2021|Benue|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Benue,Benue,Domestic,Dogs,Animal,109.0,3.0,3.0,0.0,0.0,0.0,False
2021|Jul-Dec 2021|Delta|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Delta,Delta,Domestic,Birds,Animal,286299.0,286299.0,187031.0,0.0,99268.0,0.0,False
2021|Jul-Dec 2021|Delta|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Delta,Delta,Domestic,Dogs,Animal,34.0,1.0,1.0,0.0,0.0,0.0,False
2021|Jul-Dec 2021|Ebonyi|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Ebonyi,Ebonyi,Domestic,Dogs,Animal,27.0,1.0,1.0,0.0,0.0,0.0,False
2021|Jul-Dec 2021|Edo|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Edo,Edo,Domestic,Birds,Animal,8919.0,8919.0,7751.0,0.0,1168.0,0.0,False
2021|Jul-Dec 2021|Enugu|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Enugu,Enugu,Domestic,Birds,Animal,3820.0,3820.0,2815.0,0.0,1005.0,0.0,False
2021|Jul-Dec 2021|Enugu|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Enugu,Enugu,Domestic,Goats,Animal,23.0,23.0,0.0,0.0,3.0,0.0,False
2021|Jul-Dec 2021|Federal Capital Territory|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Federal Capital Territory,Federal Capital Territory,Domestic,Dogs,Animal,27.0,1.0,1.0,0.0,0.0,0.0,False
2021|Jul-Dec 2021|Gombe|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Gombe,Gombe,Domestic,Birds,Animal,8112.0,8112.0,5297.0,0.0,2815.0,0.0,False
2021|Jul-Dec 2021|Imo|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Imo,Imo,Domestic,Dogs,Animal,19.0,1.0,1.0,0.0,0.0,0.0,False
2021|Jul-Dec 2021|Jigawa|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Jigawa,Jigawa,Domestic,Cattle,Animal,363.0,38.0,0.0,0.0,0.0,0.0,False
2021|Jul-Dec 2021|Kaduna|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Kaduna,Kaduna,Domestic,Dogs,Animal,147.0,7.0,5.0,0.0,2.0,0.0,False
2021|Jul-Dec 2021|Kano|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Kano,Kano,Domestic,Birds,Animal,32950.0,32950.0,28477.0,0.0,4473.0,0.0,False
2021|Jul-Dec 2021|Kano|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Kano,Kano,Domestic,Dogs,Animal,1090.0,9.0,6.0,0.0,3.0,0.0,False
2021|Jul-Dec 2021|Kano|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Kano,Kano,Domestic,Cats,Animal,16.0,1.0,1.0,0.0,0.0,0.0,False
2021|Jul-Dec 2021|Katsina|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Katsina,Katsina,Domestic,Dogs,Animal,32.0,1.0,1.0,0.0,0.0,0.0,False
2021|Jul-Dec 2021|Kebbi|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Kebbi,Kebbi,Domestic,Dogs,Animal,213.0,7.0,3.0,0.0,4.0,0.0,False
2021|Jul-Dec 2021|Kebbi|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Kebbi,Kebbi,Wild,Cercopithecidae (unidentified),Animal,1.0,1.0,0.0,0.0,1.0,0.0,False
2021|Jul-Dec 2021|Kogi|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Kogi,Kogi,Domestic,Cattle,Animal,24.0,11.0,0.0,0.0,0.0,0.0,False
2021|Jul-Dec 2021|Kwara|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Kwara,Kwara,Domestic,Cattle,Animal,117.0,80.0,0.0,0.0,0.0,0.0,False
2021|Jul-Dec 2021|Kwara|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Kwara,Kwara,Domestic,Sheep,Animal,5.0,5.0,0.0,0.0,0.0,0.0,False
2021|Jul-Dec 2021|Lagos|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Lagos,Lagos,Domestic,Birds,Animal,119775.0,119775.0,105464.0,0.0,14311.0,0.0,False
2021|Jul-Dec 2021|Lagos|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Lagos,Lagos,Domestic,Cattle,Animal,128.0,10.0,0.0,5.0,5.0,0.0,False
2021|Jul-Dec 2021|Niger|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Niger,Niger,Domestic,Birds,Animal,14115.0,14115.0,10295.0,0.0,3820.0,0.0,False
2021|Jul-Dec 2021|Niger|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Niger,Niger,Domestic,Cattle,Animal,64.0,13.0,0.0,1.0,6.0,0.0,False
2021|Jul-Dec 2021|Ogun|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Ogun,Ogun,Domestic,Birds,Animal,133064.0,133064.0,101710.0,0.0,31354.0,0.0,False
2021|Jul-Dec 2021|Ondo|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Ondo,Ondo,Domestic,Sheep,Animal,150.0,80.0,0.0,0.0,0.0,0.0,False
2021|Jul-Dec 2021|Oyo|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Oyo,Oyo,Domestic,Birds,Animal,17843.0,17643.0,14077.0,0.0,3766.0,0.0,False
2021|Jul-Dec 2021|Oyo|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Oyo,Oyo,Domestic,Cattle,Animal,80.0,80.0,0.0,0.0,6.0,0.0,False
2021|Jul-Dec 2021|Plateau|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Plateau,Plateau,Domestic,Birds,Animal,13155.0,13065.0,11140.0,0.0,2015.0,0.0,False
2021|Jul-Dec 2021|Plateau|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Plateau,Plateau,Domestic,Dogs,Animal,2899.0,38.0,20.0,0.0,18.0,0.0,False
2021|Jul-Dec 2021|Plateau|Rabies|RABV,2021,Jul-Dec 2021,Rabies,RABV,state,Plateau,Plateau,Domestic,Swine,Animal,18.0,1.0,1.0,0.0,0.0,0.0,False
2021|Jul-Dec 2021|Plateau|Trypanosomosis|,2021,Jul-Dec 2021,Trypanosomosis,,state,Plateau,Plateau,Domestic,Cattle,Animal,77.0,15.0,0.0,0.0,0.0,0.0,False
2021|Jul-Dec 2021|Rivers|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Rivers,Rivers,Domestic,Birds,Animal,45301.0,45301.0,23342.0,0.0,21959.0,0.0,False
2021|Jul-Dec 2021|Taraba|HPAI|H5N1,2021,Jul-Dec 2021,HPAI,H5N1,state,Taraba,Taraba,Domestic,Birds,Animal,2000.0,2000.0,1313.0,0.0,687.0,0.0,False
2022|Jan-Jun 2022|Abia|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Abia,Abia,Domestic,Birds,Animal,3000.0,3000.0,2200.0,0.0,800.0,0.0,False
2022|Jan-Jun 2022|Adamawa|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Adamawa,Adamawa,Domestic,Birds,Animal,17000.0,17000.0,13800.0,0.0,3200.0,0.0,False
2022|Jan-Jun 2022|Adamawa|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Adamawa,Adamawa,Domestic,Cats,Animal,9.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jan-Jun 2022|Anambra|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Anambra,Anambra,Domestic,Birds,Animal,3000.0,3000.0,2850.0,0.0,150.0,0.0,False
2022|Jan-Jun 2022|Bauchi|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Bauchi,Bauchi,Domestic,Birds,Animal,8090.0,8090.0,5585.0,0.0,2505.0,0.0,False
2022|Jan-Jun 2022|Bauchi|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Bauchi,Bauchi,Domestic,Dogs,Animal,249.0,12.0,12.0,0.0,0.0,0.0,False
2022|Jan-Jun 2022|Bauchi|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Bauchi,Bauchi,Domestic,Cats,Animal,14.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jan-Jun 2022|Borno|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Borno,Borno,Domestic,Birds,Animal,37.0,37.0,17.0,0.0,20.0,0.0,False
2022|Jan-Jun 2022|Borno|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Borno,Borno,Domestic,Dogs,Animal,6.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jan-Jun 2022|Delta|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Delta,Delta,Domestic,Goats,Animal,27.0,1.0,1.0,0.0,0.0,0.0,False
2022|Jan-Jun 2022|Ebonyi|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Ebonyi,Ebonyi,Domestic,Birds,Animal,500.0,500.0,400.0,0.0,100.0,0.0,False
2022|Jan-Jun 2022|Ebonyi|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Ebonyi,Ebonyi,Domestic,Dogs,Animal,79.0,3.0,3.0,0.0,0.0,0.0,False
2022|Jan-Jun 2022|Edo|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Edo,Edo,Domestic,Birds,Animal,13000.0,13000.0,12374.0,0.0,626.0,0.0,False
2022|Jan-Jun 2022|Ekiti|Rabies|RABV,2022,Jan-Jun 2022,Rabies,RABV,state,Ekiti,Ekiti,Domestic,Dogs,Animal,44.0,2.0,2.0,0.0,0.0,0.0,False
2022|Jan-Jun 2022|Federal Capital Territory|HPAI|H5N1,2022,Jan-Jun 2022,HPAI,H5N1,state,Federal Capital Territory,Federal Capital Territory,Domestic,Birds,Animal,41809.0,41809.0,33888.0,0.0,7921.0,0.0,False
